nohup: ignoring input
run.py device: cuda
/home/ubuntu/model/PaperModel/model/../model/util/data_utils.py:13: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at ../torch/csrc/utils/tensor_new.cpp:230.)
  nodewv_tensor = torch.Tensor(nodewv_tensor)
labels.shape: torch.Size([585800])
loading node embedding, all user-item and item-item paths embedding...finished
start training user-item instance self attention module...
user  0 time:  3.0994415283203125e-06
user  100 time:  237.75131011009216
user  200 time:  477.98977541923523
user  300 time:  718.8295414447784
user  400 time:  959.7381265163422
user  500 time:  1199.5680420398712
user  600 time:  1441.0670585632324
user  700 time:  1680.1157779693604
user  800 time:  1913.8862161636353
user  900 time:  2152.7551679611206
user  1000 time:  2393.6160192489624
user  1100 time:  2633.6576890945435
user  1200 time:  2876.6904509067535
user  1300 time:  3119.9131648540497
user  1400 time:  3362.7475924491882
start training item-item instance self attention module...
user  0 time:  1.0728836059570312e-05
user  100 time:  205.45623207092285
user  200 time:  405.12969875335693
user  300 time:  615.9016845226288
user  400 time:  822.7528698444366
user  500 time:  1027.4231305122375
user  600 time:  1232.8300788402557
user  700 time:  1438.6192636489868
user  800 time:  1641.046915769577
user  900 time:  1844.3512871265411
user  1000 time:  2045.9311215877533
user  1100 time:  2246.3019590377808
user  1200 time:  2443.494942188263
user  1300 time:  2653.44131398201
user  1400 time:  2853.2193319797516
start updating user and item embedding...
user_name:1450
user  0 time:  1.430511474609375e-05
user  100 time:  25.91550922393799
user  200 time:  51.704415798187256
user  300 time:  77.65488934516907
user  400 time:  103.54578709602356
user  500 time:  129.54510879516602
user  600 time:  155.68341517448425
user  700 time:  181.85772275924683
user  800 time:  207.97683119773865
user  900 time:  233.95810437202454
user  1000 time:  259.90980553627014
user  1100 time:  286.0555238723755
user  1200 time:  312.01326608657837
user  1300 time:  338.1668255329132
user  1400 time:  364.3441812992096
start training recommendation module...
/home/ubuntu/model/PaperModel/model/recommendation_model.py:56: UserWarning: Implicit dimension choice for log_softmax has been deprecated. Change the call to include dim=X as an argument.
  fe = F.log_softmax(output)
epoch: 0, training loss: 340.4311787757906, train time: 23.187482357025146
epoch: 1, training loss: 338.0265842729714, train time: 23.429702520370483
epoch: 2, training loss: 336.80867788149044, train time: 23.30032467842102
epoch: 3, training loss: 337.81045453832485, train time: 23.385475158691406
epoch: 4, training loss: 337.6302754423814, train time: 22.36941957473755
epoch: 5, training loss: 337.2809811369516, train time: 23.231781721115112
epoch: 6, training loss: 336.22984052845277, train time: 22.83297824859619
epoch: 7, training loss: 337.6044370054733, train time: 23.23599886894226
epoch: 8, training loss: 336.58740220498294, train time: 22.394938230514526
epoch: 9, training loss: 337.13442783313803, train time: 22.990966320037842
epoch: 10, training loss: 338.43901929515414, train time: 23.089930057525635
epoch: 11, training loss: 335.8194095401559, train time: 23.28106951713562
epoch: 12, training loss: 336.56930819968693, train time: 23.27491044998169
epoch: 13, training loss: 336.29864021996036, train time: 22.792158126831055
epoch: 14, training loss: 337.6049592040945, train time: 23.520874738693237
epoch: 15, training loss: 338.08564155269414, train time: 23.36220669746399
epoch: 16, training loss: 338.1032736687921, train time: 22.850342988967896
epoch: 17, training loss: 336.61042439495213, train time: 23.334816932678223
epoch: 18, training loss: 337.1221063330304, train time: 23.696842670440674
epoch: 19, training loss: 338.3037136089988, train time: 22.92099380493164
epoch: 20, training loss: 338.96740469313227, train time: 23.084222555160522
epoch: 21, training loss: 336.542830305174, train time: 23.072461128234863
epoch: 22, training loss: 336.1724653551355, train time: 22.7899751663208
epoch: 23, training loss: 337.7005852381699, train time: 23.50063443183899
epoch: 24, training loss: 337.24728686665185, train time: 23.207271099090576
epoch: 25, training loss: 336.97019712626934, train time: 23.353786945343018
epoch: 26, training loss: 338.15623717661947, train time: 23.12075924873352
epoch: 27, training loss: 337.47068872954696, train time: 23.225666761398315
epoch: 28, training loss: 336.727279051207, train time: 22.91409683227539
epoch: 29, training loss: 336.8655738676898, train time: 22.96221423149109
epoch: 30, training loss: 334.7499769083224, train time: 23.295433044433594
epoch: 31, training loss: 338.83665899257176, train time: 23.0613853931427
epoch: 32, training loss: 337.6733563262969, train time: 23.180540084838867
epoch: 33, training loss: 338.1559204533696, train time: 22.89598512649536
epoch: 34, training loss: 336.6999313526321, train time: 23.208324432373047
